id,audio_filepath,duration,class
id_sr655tne8m,id_sr655tne8m.wav,2.998,left
id_tgb8l0c0wg,id_tgb8l0c0wg.wav,1.078,up
id_4nmn4hlvsp,id_4nmn4hlvsp.wav,1.554,up
id_fmhdwfhu57,id_fmhdwfhu57.wav,1.934,right
id_r7gijcmwbn,id_r7gijcmwbn.wav,1.298,no
id_gg1pqyzfzm,id_gg1pqyzfzm.wav,2.378,yes
id_gdzyv3vp5l,id_gdzyv3vp5l.wav,2.118,go
id_xgm8y2ca5r,id_xgm8y2ca5r.wav,1.278,go
id_tn8ocu8obx,id_tn8ocu8obx.wav,1.078,no
id_xqmyjl0zzv,id_xqmyjl0zzv.wav,2.134,stop
id_zbsa121qpp,id_zbsa121qpp.wav,2.378,yes
id_slwop9rmpd,id_slwop9rmpd.wav,2.118,go
id_6ne4rbqdma,id_6ne4rbqdma.wav,2.069,no
id_x3v8b7rn70,id_x3v8b7rn70.wav,2.261,right
id_twjw67rahd,id_twjw67rahd.wav,1.078,no
id_xpzkibwbwj,id_xpzkibwbwj.wav,1.654,right
id_bqawedk0zk,id_bqawedk0zk.wav,1.974,left
id_ixy6nb5tif,id_ixy6nb5tif.wav,1.38,go
id_8f7w916b6q,id_8f7w916b6q.wav,1.494,no
id_ldgakmlv28,id_ldgakmlv28.wav,1.278,go
id_x6i9jw4nt0,id_x6i9jw4nt0.wav,1.38,go
id_htabmjdybq,id_htabmjdybq.wav,1.478,down
id_iuqebvpuke,id_iuqebvpuke.wav,2.118,go
id_m1h2bn0lsc,id_m1h2bn0lsc.wav,1.934,right
id_8unfqnw94a,id_8unfqnw94a.wav,2.069,no
id_p6e0oiioyb,id_p6e0oiioyb.wav,2.261,right
id_3lni7yj79v,id_3lni7yj79v.wav,1.358,down
id_ldtwqbm4u9,id_ldtwqbm4u9.wav,1.664,no
id_4jou4bt1nw,id_4jou4bt1nw.wav,2.069,no
id_w4vcftibgs,id_w4vcftibgs.wav,1.138,stop
id_i8zxrhlz5y,id_i8zxrhlz5y.wav,1.554,up
id_wxyn5tgev5,id_wxyn5tgev5.wav,1.38,go
id_k2pl1ize2a,id_k2pl1ize2a.wav,1.138,stop
id_gzbzh688u3,id_gzbzh688u3.wav,1.6,go
id_e5zde8om9t,id_e5zde8om9t.wav,1.238,right
id_7ccqykrnt8,id_7ccqykrnt8.wav,1.078,no
id_lbz2h72s70,id_lbz2h72s70.wav,2.854,stop
id_432wnydvna,id_432wnydvna.wav,2.118,go
id_90zju1i9s5,id_90zju1i9s5.wav,2.998,left
id_x7yiadxi6t,id_x7yiadxi6t.wav,2.274,down
id_unqf9su349,id_unqf9su349.wav,1.654,right
id_59kchn2kbu,id_59kchn2kbu.wav,1.494,no
id_owx85vzay0,id_owx85vzay0.wav,2.667,go
id_jalx0hwv6y,id_jalx0hwv6y.wav,2.347,up
id_ls1dlstmqg,id_ls1dlstmqg.wav,2.134,stop
id_8udifhr5mh,id_8udifhr5mh.wav,1.078,no
id_6crp9njq5e,id_6crp9njq5e.wav,1.664,no
id_pg9ilmw1y2,id_pg9ilmw1y2.wav,1.278,go
id_8qltmyvxx3,id_8qltmyvxx3.wav,2.069,no
id_8zmjcyxip1,id_8zmjcyxip1.wav,2.274,down
id_gvd0us1v2k,id_gvd0us1v2k.wav,1.38,go
id_e5cf0aygej,id_e5cf0aygej.wav,2.261,right
id_gqn26vr3ly,id_gqn26vr3ly.wav,1.634,down
id_ljpysqy1cn,id_ljpysqy1cn.wav,1.578,yes
id_7lk3f1o9xw,id_7lk3f1o9xw.wav,1.554,up
id_kwo25npuqa,id_kwo25npuqa.wav,1.674,yes
id_nzx44cit13,id_nzx44cit13.wav,2.074,go
id_nut8that86,id_nut8that86.wav,1.574,left
id_grpvm54yw0,id_grpvm54yw0.wav,2.176,down
id_oq8txwgt1y,id_oq8txwgt1y.wav,1.574,left
id_u4fe5mysq9,id_u4fe5mysq9.wav,1.574,left
id_21igecrseu,id_21igecrseu.wav,2.026666666666667,down
id_4p3k0j6p8m,id_4p3k0j6p8m.wav,2.118,go
id_sqmhrm761p,id_sqmhrm761p.wav,1.914,stop
id_lxos2muzev,id_lxos2muzev.wav,2.133,stop
id_e4dgqvj3xi,id_e4dgqvj3xi.wav,1.2978333333333334,no
id_6ia2pr9x8s,id_6ia2pr9x8s.wav,1.578,yes
id_7b4aorc5c2,id_7b4aorc5c2.wav,2.133,yes
id_4fl7ds6nj0,id_4fl7ds6nj0.wav,1.278,go
id_l7eals69fj,id_l7eals69fj.wav,1.358,down
id_8l1yty26uu,id_8l1yty26uu.wav,2.998,left
id_qevmg4fq1o,id_qevmg4fq1o.wav,1.578,yes
id_bdw887reu0,id_bdw887reu0.wav,1.974,left
id_k3lg5869pv,id_k3lg5869pv.wav,1.974,left
id_cjnwahvptt,id_cjnwahvptt.wav,1.664,yes
id_82a0wi4nuw,id_82a0wi4nuw.wav,1.634,down
id_l59yiateoc,id_l59yiateoc.wav,1.974,left
id_oh8q7ogo8q,id_oh8q7ogo8q.wav,2.074,go
id_3ivf1do19l,id_3ivf1do19l.wav,2.378,yes
id_a7vmowan0k,id_a7vmowan0k.wav,2.133,stop
id_f1w775czct,id_f1w775czct.wav,2.274,down
id_s9r1lq4g5x,id_s9r1lq4g5x.wav,1.358,down
id_39wkrquprw,id_39wkrquprw.wav,1.934,right
id_c2mx3gvx5j,id_c2mx3gvx5j.wav,2.261,right
id_llz5ciojer,id_llz5ciojer.wav,2.133,stop
id_d2k0g7pl26,id_d2k0g7pl26.wav,1.654,right
id_nk2ixswnba,id_nk2ixswnba.wav,2.347,up
id_9zauho30d0,id_9zauho30d0.wav,2.133,yes
id_nnpb9k2v8g,id_nnpb9k2v8g.wav,1.574,left
id_zi69ve5c8s,id_zi69ve5c8s.wav,1.899,left
id_lt1bj97xrf,id_lt1bj97xrf.wav,1.578,up
id_pur5xf0ene,id_pur5xf0ene.wav,1.574,left
id_1tcyjem4oe,id_1tcyjem4oe.wav,1.078,up
id_x3ggsat3d9,id_x3ggsat3d9.wav,1.578,up
id_jm5a30bti7,id_jm5a30bti7.wav,1.078,up
id_sauny43fqa,id_sauny43fqa.wav,1.984,left
id_0fnbrdqnkz,id_0fnbrdqnkz.wav,2.069,no
id_kht6ov5b60,id_kht6ov5b60.wav,2.274,down
id_v44rr0xvtw,id_v44rr0xvtw.wav,1.674,yes
id_wmw3ou1w23,id_wmw3ou1w23.wav,2.118,go
id_5naukbyylz,id_5naukbyylz.wav,1.6,go
id_vrh2m205dn,id_vrh2m205dn.wav,2.178,right
id_6b5x4554xa,id_6b5x4554xa.wav,2.176,down
id_c3l5tw05m7,id_c3l5tw05m7.wav,1.238,right
id_bdk9829bad,id_bdk9829bad.wav,1.664,yes
id_xw5pkokovu,id_xw5pkokovu.wav,1.578,up
id_kajrmkkw5o,id_kajrmkkw5o.wav,1.899,left
id_018z0cvqhd,id_018z0cvqhd.wav,2.112,stop
id_e9dczsuvow,id_e9dczsuvow.wav,2.378,yes
id_lfxm1pewwn,id_lfxm1pewwn.wav,1.138,stop
id_ok9n5m6c5x,id_ok9n5m6c5x.wav,2.134,stop
id_8h2xczndux,id_8h2xczndux.wav,2.176,down
id_ydf0r78i5z,id_ydf0r78i5z.wav,1.38,go
id_7wd1hhdhh1,id_7wd1hhdhh1.wav,1.578,yes
id_vcs7kgn16h,id_vcs7kgn16h.wav,2.261,right
id_liyn6eas8j,id_liyn6eas8j.wav,2.347,up
id_9gqo8a4sua,id_9gqo8a4sua.wav,1.278,go
id_wnthug1ryj,id_wnthug1ryj.wav,2.176,down
id_51ti774sm0,id_51ti774sm0.wav,1.578,up
id_9zhawyt9br,id_9zhawyt9br.wav,1.578,up
id_bnwc897p66,id_bnwc897p66.wav,1.554,up
id_irm71xwcdx,id_irm71xwcdx.wav,2.274,down
id_vulg8xe023,id_vulg8xe023.wav,2.261,right
id_en5y6nsstb,id_en5y6nsstb.wav,1.984,left
id_pcolgh1p8z,id_pcolgh1p8z.wav,1.984,left
id_93sjgk7bsa,id_93sjgk7bsa.wav,1.664,yes
id_xi7hj4kjmb,id_xi7hj4kjmb.wav,1.554,up
id_7u688i5j5v,id_7u688i5j5v.wav,1.3799773242630387,go
id_o33cbeybmq,id_o33cbeybmq.wav,1.984,left
id_1turzrm4n0,id_1turzrm4n0.wav,1.338,left
id_qp5gmjcpvc,id_qp5gmjcpvc.wav,2.998,left
id_1ub8p70zc8,id_1ub8p70zc8.wav,2.667,go
id_jcpxgy9ntj,id_jcpxgy9ntj.wav,1.664,yes
id_jisfcrex3t,id_jisfcrex3t.wav,2.133,yes
id_wanacd82ps,id_wanacd82ps.wav,1.578,up
id_btj78w3br8,id_btj78w3br8.wav,1.578,yes
id_cz89fdlt9q,id_cz89fdlt9q.wav,2.178,right
id_702f94rv0k,id_702f94rv0k.wav,1.278,go
id_5cc9c4zllw,id_5cc9c4zllw.wav,1.494,no
id_okgb5gnedf,id_okgb5gnedf.wav,1.338,left
id_809wocf5xr,id_809wocf5xr.wav,1.078,no
id_v3ybsi2k0o,id_v3ybsi2k0o.wav,2.378,yes
id_yq8kep6mpw,id_yq8kep6mpw.wav,1.934,right
id_eab0zg52rg,id_eab0zg52rg.wav,2.274,go
id_9tzf1fiwxj,id_9tzf1fiwxj.wav,2.133,stop
id_4x2ak1kis9,id_4x2ak1kis9.wav,1.899,left
id_adogcaxjsf,id_adogcaxjsf.wav,1.338,left
id_nvzzrxjc7b,id_nvzzrxjc7b.wav,1.578,up
id_u2b1g5qvoe,id_u2b1g5qvoe.wav,1.1378333333333333,stop
id_p0ow3v0xv5,id_p0ow3v0xv5.wav,1.834,up
id_3nlxphfv3j,id_3nlxphfv3j.wav,1.834,up
id_74g7az250b,id_74g7az250b.wav,1.6,go
id_tzb71taj2n,id_tzb71taj2n.wav,1.792,right
id_p7z2s7yzpi,id_p7z2s7yzpi.wav,1.278,go
id_l0655bimv3,id_l0655bimv3.wav,1.6,go
id_pap3pdpnuw,id_pap3pdpnuw.wav,1.792,right
id_p09nybxoui,id_p09nybxoui.wav,1.298,no
id_c86nyqf8gp,id_c86nyqf8gp.wav,1.834,up
id_lonzcbqoor,id_lonzcbqoor.wav,1.554,up
id_whh7odowtg,id_whh7odowtg.wav,1.298,no
id_5hv5f4qnqh,id_5hv5f4qnqh.wav,1.914,stop
id_hmtzzygm08,id_hmtzzygm08.wav,1.664,no
id_f3sdq7bo35,id_f3sdq7bo35.wav,2.261,right
id_oihpv57j4r,id_oihpv57j4r.wav,1.934,right
id_w8d7vekkwh,id_w8d7vekkwh.wav,2.378,yes
id_cbomjcoc0q,id_cbomjcoc0q.wav,2.134,stop
id_95e5giybwa,id_95e5giybwa.wav,1.238,right
id_qlqsbu2p8f,id_qlqsbu2p8f.wav,1.298,no
id_21ai93976y,id_21ai93976y.wav,2.176,down
id_qzlis9rso0,id_qzlis9rso0.wav,2.261,right
id_ui9gxx5fs5,id_ui9gxx5fs5.wav,1.974,left
id_8an3hqkpgc,id_8an3hqkpgc.wav,2.998,left
id_bk6pwozss3,id_bk6pwozss3.wav,1.934,right
id_tespuod72v,id_tespuod72v.wav,2.112,stop
id_z5ofn5r02p,id_z5ofn5r02p.wav,2.133,yes
id_jr8vlh9abg,id_jr8vlh9abg.wav,2.176,down
id_bto9zykawh,id_bto9zykawh.wav,1.664,yes
id_1g1ek4spf1,id_1g1ek4spf1.wav,1.974,left
id_abah10z3ep,id_abah10z3ep.wav,1.899,left
id_nygn58k4x9,id_nygn58k4x9.wav,1.934,right
id_2cbj7pbvli,id_2cbj7pbvli.wav,2.854,stop
id_dp1tur073z,id_dp1tur073z.wav,1.634,down
id_p2vhjjrxxa,id_p2vhjjrxxa.wav,1.664,no
id_ksasgzknir,id_ksasgzknir.wav,2.074,no
id_v01hq6o5d2,id_v01hq6o5d2.wav,2.378,yes
id_qazxkyud0r,id_qazxkyud0r.wav,1.974,left
id_ei6na5uso9,id_ei6na5uso9.wav,2.118,go
id_6dkd9x8ttu,id_6dkd9x8ttu.wav,2.178,right
id_8h8tw6z3vb,id_8h8tw6z3vb.wav,2.134,stop
id_ftu369k1tl,id_ftu369k1tl.wav,1.934,right
id_h46weookng,id_h46weookng.wav,1.934,right
id_mssrm8g017,id_mssrm8g017.wav,2.069,no
id_gogxws0pu5,id_gogxws0pu5.wav,1.0778333333333334,no
id_q8qvzc0cl4,id_q8qvzc0cl4.wav,2.118,go
id_2y1qf2tr3b,id_2y1qf2tr3b.wav,2.854,stop
id_gylsi3qf2i,id_gylsi3qf2i.wav,2.261,right
id_vxunmjhpsb,id_vxunmjhpsb.wav,2.133,yes
id_yr9t2dthrf,id_yr9t2dthrf.wav,2.998,left
id_4dntn4p8rm,id_4dntn4p8rm.wav,2.176,down
id_99cukjvr8p,id_99cukjvr8p.wav,2.134,stop
id_gj3b9a1qsy,id_gj3b9a1qsy.wav,2.027,down
id_p8v1lyq9jb,id_p8v1lyq9jb.wav,1.578,yes
id_tyetmp17x9,id_tyetmp17x9.wav,2.118,go
id_h6k62th16d,id_h6k62th16d.wav,1.278,go
id_wrii6zi59l,id_wrii6zi59l.wav,1.664,yes
id_n59wcgqay4,id_n59wcgqay4.wav,1.358,down
id_3ov8idw3eh,id_3ov8idw3eh.wav,2.027,down
id_909j0nq19p,id_909j0nq19p.wav,2.133,yes
id_t6r0j25s7d,id_t6r0j25s7d.wav,1.578,up
id_rby2ovd7bx,id_rby2ovd7bx.wav,2.2613333333333334,right
id_xbjuckwg2v,id_xbjuckwg2v.wav,2.133,yes
id_xjgnkxv9us,id_xjgnkxv9us.wav,1.38,go
id_lntifxh9kg,id_lntifxh9kg.wav,2.998,left
id_0issn2b7hb,id_0issn2b7hb.wav,2.134,stop
id_hnpymq4vra,id_hnpymq4vra.wav,1.899,left
id_v19spnx0fn,id_v19spnx0fn.wav,1.298,no
id_hw6g74zkhk,id_hw6g74zkhk.wav,2.134,stop
id_3kf7j441jv,id_3kf7j441jv.wav,1.654,right
id_udryd4zbi8,id_udryd4zbi8.wav,1.338,left
id_iwca50u63u,id_iwca50u63u.wav,1.138,stop
id_lknovtz29l,id_lknovtz29l.wav,2.998,left
id_v17kmewk2m,id_v17kmewk2m.wav,1.578,up
id_9skpnhoit2,id_9skpnhoit2.wav,2.027,down
id_rjlecfjjwj,id_rjlecfjjwj.wav,1.278,go
id_y3qz258gpt,id_y3qz258gpt.wav,1.6,go
id_vyhn0y6lqz,id_vyhn0y6lqz.wav,1.834,up
id_o75kjgxf49,id_o75kjgxf49.wav,1.4778333333333333,down
id_hc5tcnm8t7,id_hc5tcnm8t7.wav,1.664,no
id_w0380o6vie,id_w0380o6vie.wav,1.138,stop
id_tv7ro0jy7j,id_tv7ro0jy7j.wav,2.027,down
id_8w4nu3nzzs,id_8w4nu3nzzs.wav,2.133,stop
id_hig3x0lddm,id_hig3x0lddm.wav,1.278,go
id_g3aucuf1ze,id_g3aucuf1ze.wav,2.998,left
id_t1drj1ijig,id_t1drj1ijig.wav,1.654,right
id_zv75l7d9ev,id_zv75l7d9ev.wav,2.112,stop
id_0ncpfonewj,id_0ncpfonewj.wav,2.176,down
id_ri4239e6fl,id_ri4239e6fl.wav,1.338,left
id_qemwblqcc5,id_qemwblqcc5.wav,1.664,yes
id_pu0psvjtbw,id_pu0psvjtbw.wav,1.984,left
id_lhvjfw6fuy,id_lhvjfw6fuy.wav,1.354,yes
id_v9xdw9z4on,id_v9xdw9z4on.wav,1.974,left
id_7cx1ma1mir,id_7cx1ma1mir.wav,1.138,stop
id_psren6asul,id_psren6asul.wav,2.274,go
id_qedcjpdzcj,id_qedcjpdzcj.wav,1.338,left
id_3kfc4w3im0,id_3kfc4w3im0.wav,2.854,stop
id_n50090ej1q,id_n50090ej1q.wav,2.378,yes
id_a93o9j2f2n,id_a93o9j2f2n.wav,1.9135,stop
id_dhoowp81c2,id_dhoowp81c2.wav,2.112,stop
id_rfup0zy2ps,id_rfup0zy2ps.wav,2.027,down
id_1j11xufmhr,id_1j11xufmhr.wav,2.9978333333333333,left
id_284a14ecs1,id_284a14ecs1.wav,1.6,go
id_446285w78p,id_446285w78p.wav,1.984,up
id_lconwln57y,id_lconwln57y.wav,1.654,right
id_88qop1ehs3,id_88qop1ehs3.wav,2.074,no
id_xabiv2k4ik,id_xabiv2k4ik.wav,2.0735,go
id_xtdj0dhu1d,id_xtdj0dhu1d.wav,2.134,stop
id_jpb6r411xe,id_jpb6r411xe.wav,1.078,no
id_qvdvyjs013,id_qvdvyjs013.wav,1.792,right
id_n475fsp60r,id_n475fsp60r.wav,1.278,go
id_gio8v1zu54,id_gio8v1zu54.wav,1.984,left
id_r1pil68r1b,id_r1pil68r1b.wav,1.664,yes
id_laz94049t7,id_laz94049t7.wav,2.118,go
id_i45x6u2aff,id_i45x6u2aff.wav,1.899,left
id_r1xrzw64ld,id_r1xrzw64ld.wav,2.133,stop
id_n7be3vu3fx,id_n7be3vu3fx.wav,2.178,right
id_t86g76wbti,id_t86g76wbti.wav,1.38,go
id_di6vhctyd5,id_di6vhctyd5.wav,1.634,down
id_v0azj3wsyb,id_v0azj3wsyb.wav,1.238,right
id_rge28v7l6l,id_rge28v7l6l.wav,2.112,stop
id_8chlnmjklq,id_8chlnmjklq.wav,1.834,up
id_9ruqiwf9gb,id_9ruqiwf9gb.wav,1.578,yes
id_drgp7e27yn,id_drgp7e27yn.wav,2.667,go
id_5fibt232jt,id_5fibt232jt.wav,1.674,yes
id_v2swe2cwzd,id_v2swe2cwzd.wav,2.069,no
id_vi637tqyvu,id_vi637tqyvu.wav,2.178,right
id_1tcd6y19ma,id_1tcd6y19ma.wav,2.112,stop
id_hb5cscd2p3,id_hb5cscd2p3.wav,1.634,down
id_b1e1m7v8ls,id_b1e1m7v8ls.wav,1.478,down
id_hb03y8dnap,id_hb03y8dnap.wav,1.38,go
id_blby5mk966,id_blby5mk966.wav,2.178,right
id_9wa42benoo,id_9wa42benoo.wav,1.278,go
id_sapktfm122,id_sapktfm122.wav,1.834,up
id_xm62l22ohe,id_xm62l22ohe.wav,2.133,stop
id_a4dbpkbvnd,id_a4dbpkbvnd.wav,2.133,stop
id_w9ffzhiqf8,id_w9ffzhiqf8.wav,2.998,left
id_bckkpl4f90,id_bckkpl4f90.wav,2.261,right
id_ddywgilfuq,id_ddywgilfuq.wav,2.074,go
id_d94216y6n5,id_d94216y6n5.wav,1.664,yes
id_mg9skhpe63,id_mg9skhpe63.wav,2.274,down
id_mdi8vmwt11,id_mdi8vmwt11.wav,2.074,no
id_r7759b0968,id_r7759b0968.wav,1.138,stop
id_eewasl8h3f,id_eewasl8h3f.wav,1.578,up
id_reb8w1ohdz,id_reb8w1ohdz.wav,1.494,no
id_jpgw3l3zsl,id_jpgw3l3zsl.wav,2.378,yes
id_6hi0oaar61,id_6hi0oaar61.wav,1.358,down
id_jq7445idbj,id_jq7445idbj.wav,2.074,no
id_1b3g371qzf,id_1b3g371qzf.wav,1.984,left
id_if9jsv71u0,id_if9jsv71u0.wav,1.6,go
id_0ufx1pkft2,id_0ufx1pkft2.wav,1.654,right
id_rsbwfzicy9,id_rsbwfzicy9.wav,1.984,up
id_e0bcecvppg,id_e0bcecvppg.wav,1.899,left
id_8fezwkp1cx,id_8fezwkp1cx.wav,2.118,go
id_37jdqgoz1a,id_37jdqgoz1a.wav,1.358,down
id_uahnovbw6e,id_uahnovbw6e.wav,1.358,down
id_9wzoxoopsj,id_9wzoxoopsj.wav,1.574,left
id_eny1vy8j3y,id_eny1vy8j3y.wav,2.074,go
id_nra9tape8a,id_nra9tape8a.wav,2.074,go
id_tcgwxajslf,id_tcgwxajslf.wav,2.0935,down
id_db7i00jp9l,id_db7i00jp9l.wav,2.134,stop
id_5ssos4a8f3,id_5ssos4a8f3.wav,2.178,right
id_j3pkapumt6,id_j3pkapumt6.wav,2.118,go
id_jcibd0rt7f,id_jcibd0rt7f.wav,2.667,go
id_oq61fgnaao,id_oq61fgnaao.wav,2.274,go
id_v71x68s0o5,id_v71x68s0o5.wav,1.494,no
id_ss9v64eb98,id_ss9v64eb98.wav,2.178,right
id_ulh0296psp,id_ulh0296psp.wav,2.378,yes
id_cpms3ils6l,id_cpms3ils6l.wav,2.378,yes
id_e28jf3sh1q,id_e28jf3sh1q.wav,1.38,go
id_nefvjrbsj7,id_nefvjrbsj7.wav,1.974,left
id_q1w5i519g6,id_q1w5i519g6.wav,2.074,go
id_8554wihhoc,id_8554wihhoc.wav,2.069,no
id_s31aae2szp,id_s31aae2szp.wav,2.261,right
id_qxoh6ms8ka,id_qxoh6ms8ka.wav,1.478,down
id_bwrbzm3pr2,id_bwrbzm3pr2.wav,1.899,left
id_bcvs8esz66,id_bcvs8esz66.wav,1.974,left
id_7zqraj1bvq,id_7zqraj1bvq.wav,1.478,down
id_q8v5o7m9ad,id_q8v5o7m9ad.wav,1.664,yes
id_726rcve1km,id_726rcve1km.wav,1.478,down
id_pqpcmcjsic,id_pqpcmcjsic.wav,2.027,down
id_z5il3zyyv8,id_z5il3zyyv8.wav,1.494,no
id_brus5j5e15,id_brus5j5e15.wav,1.984,up
id_pzx2qxduq5,id_pzx2qxduq5.wav,1.578,up
id_3ooszy03c1,id_3ooszy03c1.wav,1.914,stop
id_00tixvzg09,id_00tixvzg09.wav,2.133,yes
id_80tluvt4ly,id_80tluvt4ly.wav,1.358,down
id_6qlgc02aq8,id_6qlgc02aq8.wav,1.792,right
id_chixec1r8n,id_chixec1r8n.wav,1.984,left
id_ah0v1i8f2e,id_ah0v1i8f2e.wav,1.634,down
id_wehwx6yrrs,id_wehwx6yrrs.wav,1.138,stop
id_z2pnrl3t7t,id_z2pnrl3t7t.wav,2.261,right
id_9bbg4aysls,id_9bbg4aysls.wav,1.654,right
id_5s3lwazk1d,id_5s3lwazk1d.wav,1.664,no
id_lqzgv1biho,id_lqzgv1biho.wav,2.176,down
id_je5celrhsq,id_je5celrhsq.wav,1.354,yes
id_pef6tdmk1l,id_pef6tdmk1l.wav,2.069,no
id_pj8k4shmf8,id_pj8k4shmf8.wav,2.112,stop
id_fjbijdhzm2,id_fjbijdhzm2.wav,1.478,down
id_cewfhu8j1p,id_cewfhu8j1p.wav,1.554,up
id_hzralo86g1,id_hzralo86g1.wav,1.578,yes
id_ud4xbsbzct,id_ud4xbsbzct.wav,1.494,no
id_1sra67uyep,id_1sra67uyep.wav,2.378,yes
id_2aw4z9l1t5,id_2aw4z9l1t5.wav,1.664,no
id_59b0k8akd5,id_59b0k8akd5.wav,1.934,right
id_0v3z2sj0qk,id_0v3z2sj0qk.wav,1.298,no
id_zy01eztsvc,id_zy01eztsvc.wav,1.899,left
id_nf68q2jc3m,id_nf68q2jc3m.wav,2.133,stop
id_fhdximsbw7,id_fhdximsbw7.wav,1.574,left
id_e0gt2hu1wf,id_e0gt2hu1wf.wav,1.358,down
id_14y47nwrhn,id_14y47nwrhn.wav,1.494,no
id_up6y25do1b,id_up6y25do1b.wav,1.664,no
id_7hm2et8vh9,id_7hm2et8vh9.wav,1.834,up
id_gegeuf0p50,id_gegeuf0p50.wav,2.378,yes
id_oaso2m8607,id_oaso2m8607.wav,2.112,stop
id_w9cre2zn0g,id_w9cre2zn0g.wav,1.38,go
id_u8chxlmqt9,id_u8chxlmqt9.wav,1.138,stop
id_l8ntlx6txj,id_l8ntlx6txj.wav,2.134,stop
id_rlfwbqjyb3,id_rlfwbqjyb3.wav,1.574,left
id_i4zyvq9ixl,id_i4zyvq9ixl.wav,1.934,right
id_ehdqvvrfwm,id_ehdqvvrfwm.wav,2.176,down
id_pst1gfvyu9,id_pst1gfvyu9.wav,1.899,left
id_2b3u6lz8tm,id_2b3u6lz8tm.wav,2.074,no
id_s94gd7f70e,id_s94gd7f70e.wav,2.347,up
id_iq9k4v3782,id_iq9k4v3782.wav,1.899,left
id_dey7csa5oz,id_dey7csa5oz.wav,1.574,left
id_mug7j7jner,id_mug7j7jner.wav,2.133,stop
id_cnvqqcrinu,id_cnvqqcrinu.wav,2.133,yes
id_lvyhbbk9tk,id_lvyhbbk9tk.wav,1.554,up
id_6xzzzb2c1j,id_6xzzzb2c1j.wav,2.274,go
id_ybl4xomctq,id_ybl4xomctq.wav,2.854,stop
id_bjh91v9j5w,id_bjh91v9j5w.wav,1.494,no
id_f1ombi738a,id_f1ombi738a.wav,1.338,left
id_2fuud6v0ug,id_2fuud6v0ug.wav,2.074,no
id_jw5kp7r6ea,id_jw5kp7r6ea.wav,1.654,right
id_bjj524cvwp,id_bjj524cvwp.wav,1.8986666666666667,left
id_ewlvoysf6n,id_ewlvoysf6n.wav,1.478,down
id_s4wb8b2xdb,id_s4wb8b2xdb.wav,2.112,stop
id_scjpgppxs3,id_scjpgppxs3.wav,1.634,down
id_h7tlcpvtna,id_h7tlcpvtna.wav,2.069,no
id_u2jg10gxrz,id_u2jg10gxrz.wav,2.027,down
id_l3arwti2v8,id_l3arwti2v8.wav,2.069,no
id_4ldq82l1vx,id_4ldq82l1vx.wav,1.494,no
id_8cjyoezdv1,id_8cjyoezdv1.wav,1.984,up
id_us2k6nmq8m,id_us2k6nmq8m.wav,1.478,down
id_i8v88mj53x,id_i8v88mj53x.wav,1.934,right
id_1lizekyclr,id_1lizekyclr.wav,1.578,yes
id_4jc555bgno,id_4jc555bgno.wav,2.347,up
id_cvv70ln9i2,id_cvv70ln9i2.wav,1.478,down
id_pb68ewx819,id_pb68ewx819.wav,2.112,stop
id_igepnsoggp,id_igepnsoggp.wav,1.554,up
id_sp0d8fo78l,id_sp0d8fo78l.wav,2.134,stop
id_ojbqh1xjno,id_ojbqh1xjno.wav,2.998,left
id_lyxuwxnr4n,id_lyxuwxnr4n.wav,1.578,up
id_6oj24yqvth,id_6oj24yqvth.wav,2.667,go
id_zyqj8zeohf,id_zyqj8zeohf.wav,1.478,down
id_8ljdgwljx0,id_8ljdgwljx0.wav,2.261,right
id_shwhkg00u8,id_shwhkg00u8.wav,1.38,go
id_4o38dszb66,id_4o38dszb66.wav,1.634,down
id_4n8giotus3,id_4n8giotus3.wav,1.338,left
id_oxa8lo6kw5,id_oxa8lo6kw5.wav,1.358,down
id_dol10r5sn3,id_dol10r5sn3.wav,1.984,up
id_cn3e42pnra,id_cn3e42pnra.wav,2.069,no
id_an2juwsi5i,id_an2juwsi5i.wav,1.654,right
id_cs6l3bi8v6,id_cs6l3bi8v6.wav,1.578,yes
id_fi4786tkun,id_fi4786tkun.wav,1.984,left
id_tx3supdkvu,id_tx3supdkvu.wav,1.238,right
id_6xzoequ2hz,id_6xzoequ2hz.wav,2.998,left
id_6hne74y3xf,id_6hne74y3xf.wav,1.654,right
id_2h87fmi1pm,id_2h87fmi1pm.wav,1.899,left
id_fp5vbp648u,id_fp5vbp648u.wav,1.654,right
id_3iofhohvw5,id_3iofhohvw5.wav,1.984,left
id_ap0s03vhr3,id_ap0s03vhr3.wav,2.274,go
id_b0qej0z6jy,id_b0qej0z6jy.wav,2.176,down
id_n6fa3xjo5g,id_n6fa3xjo5g.wav,2.667,go
id_9jmejdduq7,id_9jmejdduq7.wav,2.112,stop
id_bv5tydcbnt,id_bv5tydcbnt.wav,2.074,go
id_z270dfkz5y,id_z270dfkz5y.wav,1.574,left
id_u54b5ctxwg,id_u54b5ctxwg.wav,2.274,go
id_oa3hhk17ln,id_oa3hhk17ln.wav,2.274,go
id_2m1iboe8rp,id_2m1iboe8rp.wav,2.667,go
id_x39wyehjes,id_x39wyehjes.wav,2.274,go
id_r2xq66caq3,id_r2xq66caq3.wav,2.134,stop
id_feegp50d02,id_feegp50d02.wav,2.378,yes
id_ehp79k54ab,id_ehp79k54ab.wav,2.347,up
id_kdkaa4om3u,id_kdkaa4om3u.wav,2.378,yes
